Date,P_av,P_jdsp,P_inmet_aut,P_inmet_conv,P_maplu_esc,P_average,Pacum_P_av,Pacum_P_jdsp,Pacum_P_inmet_aut,Pacum_P_inmet_conv,Pacum_P_maplu_esc,Pacum_P_average
2016-12-18,0.2,0.0,0.0,0.0,0.0,0.04,1693.800000000001,1043.200000000001,1508.4000000000003,1338.0999999999997,1388.000000000001,1394.3
2016-12-19,21.2,0.0,8.6,0.0,15.2,9.0,1715.0000000000011,1043.200000000001,1517.0000000000002,1338.0999999999997,1403.200000000001,1403.3
2016-12-20,5.0,0.2,5.4,11.2,3.8,5.12,1720.0000000000011,1043.400000000001,1522.4000000000003,1349.2999999999997,1407.000000000001,1408.4199999999998
2016-12-21,1.6,0.0,1.4,1.2,2.0,1.24,1721.600000000001,1043.400000000001,1523.8000000000004,1350.4999999999998,1409.000000000001,1409.6599999999999
2016-12-22,6.0,0.0,8.0,7.8,7.6,5.88,1727.600000000001,1043.400000000001,1531.8000000000004,1358.2999999999997,1416.6000000000008,1415.54
2016-12-23,4.8,0.0,19.2,0.0,7.6,6.32,1732.400000000001,1043.400000000001,1551.0000000000005,1358.2999999999997,1424.2000000000007,1421.86
2016-12-24,1.2000000000000002,0.0,0.4,18.5,2.0,4.42,1733.600000000001,1043.400000000001,1551.4000000000005,1376.7999999999997,1426.2000000000007,1426.28
2016-12-25,34.6,0.0,25.6,0.0,19.200000000000003,15.88,1768.200000000001,1043.400000000001,1577.0000000000005,1376.7999999999997,1445.4000000000008,1442.16
2016-12-26,0.0,0.2,2.6,0.0,0.6000000000000001,0.68,1768.200000000001,1043.600000000001,1579.6000000000004,1376.7999999999997,1446.0000000000007,1442.8400000000001
2016-12-27,5.0,0.6000000000000001,0.0,0.4,0.2,1.24,1773.200000000001,1044.200000000001,1579.6000000000004,1377.1999999999998,1446.2000000000007,1444.0800000000002
2016-12-28,0.0,9.8,0.0,0.0,0.4,2.04,1773.200000000001,1054.000000000001,1579.6000000000004,1377.1999999999998,1446.6000000000008,1446.1200000000001
2016-12-29,0.6000000000000001,3.4000000000000004,0.6,0.6,0.2,1.0799999999999998,1773.8000000000009,1057.400000000001,1580.2000000000003,1377.7999999999997,1446.8000000000009,1447.2
2016-12-30,0.0,0.0,0.0,0.0,0.0,0.0,1773.8000000000009,1057.400000000001,1580.2000000000003,1377.7999999999997,1446.8000000000009,1447.2
2016-12-31,0.0,0.0,0.8,0.0,6.800000000000001,1.52,1773.8000000000009,1057.400000000001,1581.0000000000002,1377.7999999999997,1453.6000000000008,1448.72
2017-01-03,0.8,0.0,4.6,0.0,0.6000000000000001,1.2,1774.6000000000008,1057.400000000001,1585.6000000000001,1377.7999999999997,1454.2000000000007,1449.92
2017-01-04,0.0,0.0,0.0,4.5,0.2,0.9400000000000001,1774.6000000000008,1057.400000000001,1585.6000000000001,1382.2999999999997,1454.4000000000008,1450.8600000000001
2017-01-05,4.4,7.800000000000001,7.6,0.0,0.2,4.0,1779.000000000001,1065.200000000001,1593.2,1382.2999999999997,1454.6000000000008,1454.8600000000001
2017-01-06,32.6,0.0,0.0,7.4,0.0,8.0,1811.6000000000008,1065.200000000001,1593.2,1389.6999999999998,1454.6000000000008,1462.8600000000001
2017-01-07,0.2,0.4,1.4,1.1,0.2,0.66,1811.8000000000009,1065.600000000001,1594.6000000000001,1390.7999999999997,1454.8000000000009,1463.5200000000002
2017-01-08,0.4,0.0,0.0,0.0,0.0,0.08,1812.200000000001,1065.600000000001,1594.6000000000001,1390.7999999999997,1454.8000000000009,1463.6000000000001
2017-01-09,2.0,0.0,4.2,0.0,1.0,1.44,1814.200000000001,1065.600000000001,1598.8000000000002,1390.7999999999997,1455.8000000000009,1465.0400000000002
2017-01-10,14.0,1.8,10.0,12.6,14.8,10.64,1828.200000000001,1067.400000000001,1608.8000000000002,1403.3999999999996,1470.6000000000008,1475.6800000000003
2017-01-11,57.4,9.6,8.0,7.4,1.6,16.8,1885.600000000001,1077.000000000001,1616.8000000000002,1410.7999999999997,1472.2000000000007,1492.4800000000002
2017-01-12,18.8,0.4,1.4,0.6,7.0,5.64,1904.400000000001,1077.400000000001,1618.2000000000003,1411.3999999999996,1479.2000000000007,1498.1200000000003
2017-01-13,0.6000000000000001,0.4,0.2,0.5,0.4,0.42000000000000004,1905.000000000001,1077.800000000001,1618.4000000000003,1411.8999999999996,1479.6000000000008,1498.5400000000004
2017-01-14,1.0,4.4,0.0,0.0,1.2000000000000002,1.32,1906.000000000001,1082.2000000000012,1618.4000000000003,1411.8999999999996,1480.8000000000009,1499.8600000000004
2017-01-15,11.4,9.4,16.8,0.0,20.8,11.680000000000001,1917.400000000001,1091.6000000000013,1635.2000000000003,1411.8999999999996,1501.6000000000008,1511.5400000000004
2017-01-16,0.2,0.0,0.0,0.0,0.0,0.04,1917.600000000001,1091.6000000000013,1635.2000000000003,1411.8999999999996,1501.6000000000008,1511.5800000000004
2017-01-17,20.8,5.0,24.4,1.2,12.6,12.8,1938.400000000001,1096.6000000000013,1659.6000000000004,1413.0999999999997,1514.2000000000007,1524.3800000000003
2017-01-18,49.8,38.0,27.4,24.3,16.2,31.139999999999997,1988.200000000001,1134.6000000000013,1687.0000000000005,1437.3999999999996,1530.4000000000008,1555.5200000000004
2017-01-19,4.6000000000000005,10.8,19.4,23.0,4.2,12.4,1992.8000000000009,1145.4000000000012,1706.4000000000005,1460.3999999999996,1534.6000000000008,1567.9200000000005
2017-01-20,21.2,9.2,22.6,27.6,13.4,18.8,2014.000000000001,1154.6000000000013,1729.0000000000005,1487.9999999999995,1548.000000000001,1586.7200000000005
2017-01-21,3.0,0.4,19.0,31.1,10.2,12.74,2017.000000000001,1155.0000000000014,1748.0000000000005,1519.0999999999995,1558.200000000001,1599.4600000000005
2017-01-22,10.4,0.0,5.6,0.0,37.6,10.72,2027.400000000001,1155.0000000000014,1753.6000000000004,1519.0999999999995,1595.8000000000009,1610.1800000000005
2017-01-23,0.4,0.0,35.0,0.0,8.6,8.8,2027.800000000001,1155.0000000000014,1788.6000000000004,1519.0999999999995,1604.4000000000008,1618.9800000000005
2017-01-24,6.6,0.0,6.0,1.9,14.6,5.82,2034.400000000001,1155.0000000000014,1794.6000000000004,1520.9999999999995,1619.0000000000007,1624.8000000000004
2017-01-25,0.4,0.0,15.8,3.7,14.0,6.779999999999999,2034.800000000001,1155.0000000000014,1810.4000000000003,1524.6999999999996,1633.0000000000007,1631.5800000000004
2017-01-26,5.6,0.6000000000000001,6.6000000000000005,20.0,8.0,8.16,2040.400000000001,1155.6000000000013,1817.0000000000002,1544.6999999999996,1641.0000000000007,1639.7400000000005
2017-01-27,2.8000000000000003,4.4,4.4,1.9,1.8,3.0600000000000005,2043.200000000001,1160.0000000000014,1821.4000000000003,1546.5999999999997,1642.8000000000006,1642.8000000000004
2017-01-28,0.0,0.2,0.0,3.6,0.2,0.8,2043.200000000001,1160.2000000000014,1821.4000000000003,1550.1999999999996,1643.0000000000007,1643.6000000000004
2017-01-29,0.0,0.0,0.0,0.0,0.0,0.0,2043.200000000001,1160.2000000000014,1821.4000000000003,1550.1999999999996,1643.0000000000007,1643.6000000000004
2017-01-30,0.0,0.0,0.0,0.0,0.0,0.0,2043.200000000001,1160.2000000000014,1821.4000000000003,1550.1999999999996,1643.0000000000007,1643.6000000000004
2017-01-31,12.4,0.0,18.6,0.0,18.4,9.879999999999999,2055.600000000001,1160.2000000000014,1840.0000000000002,1550.1999999999996,1661.4000000000008,1653.4800000000005
2017-02-01,13.2,0.0,2.4000000000000004,17.6,0.4,6.720000000000001,2068.8000000000006,1160.2000000000014,1842.4000000000003,1567.7999999999995,1661.8000000000009,1660.2000000000005
2017-02-02,34.0,0.4,28.0,22.0,0.4,16.96,2102.8000000000006,1160.6000000000015,1870.4000000000003,1589.7999999999995,1662.200000000001,1677.1600000000005
2017-02-03,42.0,0.0,19.8,24.6,0.2,17.32,2144.8000000000006,1160.6000000000015,1890.2000000000003,1614.3999999999994,1662.400000000001,1694.4800000000005
2017-02-04,0.0,0.0,0.0,1.1,0.4,0.3,2144.8000000000006,1160.6000000000015,1890.2000000000003,1615.4999999999993,1662.800000000001,1694.7800000000004
2017-02-05,48.4,0.0,2.2,0.0,0.4,10.2,2193.2000000000007,1160.6000000000015,1892.4000000000003,1615.4999999999993,1663.2000000000012,1704.9800000000005
2017-02-06,0.4,0.0,11.0,0.0,0.2,2.32,2193.600000000001,1160.6000000000015,1903.4000000000003,1615.4999999999993,1663.4000000000012,1707.3000000000004
2017-02-07,48.4,0.0,1.6,10.8,0.2,12.2,2242.000000000001,1160.6000000000015,1905.0000000000002,1626.2999999999993,1663.6000000000013,1719.5000000000005
2017-02-08,0.0,0.0,0.0,1.4,0.2,0.31999999999999995,2242.000000000001,1160.6000000000015,1905.0000000000002,1627.6999999999994,1663.8000000000013,1719.8200000000004
2017-02-09,0.0,0.0,0.0,0.0,0.0,0.0,2242.000000000001,1160.6000000000015,1905.0000000000002,1627.6999999999994,1663.8000000000013,1719.8200000000004
2017-02-10,0.0,0.0,0.0,0.0,0.2,0.04,2242.000000000001,1160.6000000000015,1905.0000000000002,1627.6999999999994,1664.0000000000014,1719.8600000000004
2017-02-11,0.0,0.0,0.0,0.0,0.0,0.0,2242.000000000001,1160.6000000000015,1905.0000000000002,1627.6999999999994,1664.0000000000014,1719.8600000000004
2017-02-12,0.0,0.0,0.0,0.0,0.0,0.0,2242.000000000001,1160.6000000000015,1905.0000000000002,1627.6999999999994,1664.0000000000014,1719.8600000000004
2017-02-13,0.0,0.0,0.0,0.0,0.0,0.0,2242.000000000001,1160.6000000000015,1905.0000000000002,1627.6999999999994,1664.0000000000014,1719.8600000000004
2017-02-14,0.0,0.0,0.0,0.0,0.0,0.0,2242.000000000001,1160.6000000000015,1905.0000000000002,1627.6999999999994,1664.0000000000014,1719.8600000000004
2017-02-15,0.0,0.0,0.0,0.0,0.0,0.0,2242.000000000001,1160.6000000000015,1905.0000000000002,1627.6999999999994,1664.0000000000014,1719.8600000000004
2017-02-16,0.0,0.0,0.0,0.0,0.0,0.0,2242.000000000001,1160.6000000000015,1905.0000000000002,1627.6999999999994,1664.0000000000014,1719.8600000000004
2017-02-17,2.4,4.4,4.2,0.0,0.2,2.2399999999999998,2244.400000000001,1165.0000000000016,1909.2000000000003,1627.6999999999994,1664.2000000000014,1722.1000000000004
2017-02-18,94.8,32.8,39.0,4.1,4.6000000000000005,35.059999999999995,2339.200000000001,1197.8000000000015,1948.2000000000003,1631.7999999999993,1668.8000000000013,1757.1600000000003
2017-02-19,0.0,0.0,0.2,39.0,8.6,9.56,2339.200000000001,1197.8000000000015,1948.4000000000003,1670.7999999999993,1677.4000000000012,1766.7200000000003
2017-02-20,0.0,0.0,0.0,0.0,0.0,0.0,2339.200000000001,1197.8000000000015,1948.4000000000003,1670.7999999999993,1677.4000000000012,1766.7200000000003
2017-02-21,0.0,0.0,0.0,0.0,0.0,0.0,2339.200000000001,1197.8000000000015,1948.4000000000003,1670.7999999999993,1677.4000000000012,1766.7200000000003
2017-02-22,0.0,0.0,0.0,0.0,0.0,0.0,2339.200000000001,1197.8000000000015,1948.4000000000003,1670.7999999999993,1677.4000000000012,1766.7200000000003
2017-02-23,0.0,0.0,0.0,0.0,0.0,0.0,2339.200000000001,1197.8000000000015,1948.4000000000003,1670.7999999999993,1677.4000000000012,1766.7200000000003
2017-02-24,4.0,0.0,3.8,3.8,0.0,2.32,2343.200000000001,1197.8000000000015,1952.2000000000003,1674.5999999999992,1677.4000000000012,1769.0400000000002
2017-02-25,39.6,16.8,15.0,14.8,2.2,17.68,2382.800000000001,1214.6000000000015,1967.2000000000003,1689.3999999999992,1679.6000000000013,1786.7200000000003
2017-02-26,0.8,4.4,2.4,0.0,10.2,3.5599999999999996,2383.6000000000013,1219.0000000000016,1969.6000000000004,1689.3999999999992,1689.8000000000013,1790.2800000000002
2017-02-27,2.4,1.2000000000000002,3.2,0.0,0.2,1.4000000000000001,2386.0000000000014,1220.2000000000016,1972.8000000000004,1689.3999999999992,1690.0000000000014,1791.6800000000003
2017-02-28,0.0,0.0,0.2,2.1,0.0,0.4600000000000001,2386.0000000000014,1220.2000000000016,1973.0000000000005,1691.499999999999,1690.0000000000014,1792.1400000000003
2017-03-01,0.0,13.2,5.4,0.0,0.2,3.7600000000000002,2386.0000000000014,1233.4000000000017,1978.4000000000005,1691.499999999999,1690.2000000000014,1795.9000000000003
2017-03-02,8.8,15.8,8.6,0.0,0.0,6.640000000000001,2394.8000000000015,1249.2000000000016,1987.0000000000005,1691.499999999999,1690.2000000000014,1802.5400000000004
2017-03-03,7.0,2.0,28.6,0.0,38.8,15.280000000000001,2401.8000000000015,1251.2000000000016,2015.6000000000004,1691.499999999999,1729.0000000000014,1817.8200000000004
2017-03-04,1.8,1.4,18.200000000000003,0.0,10.4,6.360000000000001,2403.6000000000017,1252.6000000000017,2033.8000000000004,1691.499999999999,1739.4000000000015,1824.1800000000003
2017-03-05,1.2000000000000002,33.4,20.2,0.0,0.6000000000000001,11.08,2404.8000000000015,1286.0000000000018,2054.0000000000005,1691.499999999999,1740.0000000000014,1835.2600000000002
2017-03-06,33.8,71.2,43.2,0.0,0.2,29.679999999999996,2438.6000000000017,1357.2000000000019,2097.2000000000003,1691.499999999999,1740.2000000000014,1864.9400000000003
2017-03-07,0.0,0.2,21.6,0.0,0.2,4.4,2438.6000000000017,1357.400000000002,2118.8,1691.499999999999,1740.4000000000015,1869.3400000000004
2017-03-08,0.0,0.4,5.4,0.0,0.0,1.1600000000000001,2438.6000000000017,1357.800000000002,2124.2000000000003,1691.499999999999,1740.4000000000015,1870.5000000000005
2017-03-09,0.0,0.2,0.0,0.0,0.0,0.04,2438.6000000000017,1358.000000000002,2124.2000000000003,1691.499999999999,1740.4000000000015,1870.5400000000004
2017-03-10,0.0,0.0,0.0,0.0,0.0,0.0,2438.6000000000017,1358.000000000002,2124.2000000000003,1691.499999999999,1740.4000000000015,1870.5400000000004
2017-03-11,0.0,0.0,0.0,0.0,0.0,0.0,2438.6000000000017,1358.000000000002,2124.2000000000003,1691.499999999999,1740.4000000000015,1870.5400000000004
2017-03-12,0.0,0.0,0.0,0.0,0.0,0.0,2438.6000000000017,1358.000000000002,2124.2000000000003,1691.499999999999,1740.4000000000015,1870.5400000000004
2017-03-13,0.0,0.0,0.0,0.0,0.0,0.0,2438.6000000000017,1358.000000000002,2124.2000000000003,1691.499999999999,1740.4000000000015,1870.5400000000004
2017-03-14,3.8,0.0,14.0,0.0,0.0,3.56,2442.400000000002,1358.000000000002,2138.2000000000003,1691.499999999999,1740.4000000000015,1874.1000000000004
2017-03-15,1.2000000000000002,11.4,0.0,0.0,0.0,2.5200000000000005,2443.6000000000017,1369.4000000000021,2138.2000000000003,1691.499999999999,1740.4000000000015,1876.6200000000003
2017-03-16,0.0,0.2,0.0,0.0,0.0,0.04,2443.6000000000017,1369.6000000000022,2138.2000000000003,1691.499999999999,1740.4000000000015,1876.6600000000003
2017-03-17,0.0,0.0,0.0,0.0,0.0,0.0,2443.6000000000017,1369.6000000000022,2138.2000000000003,1691.499999999999,1740.4000000000015,1876.6600000000003
2017-03-18,63.6,2.6,2.0,0.0,0.0,13.64,2507.2000000000016,1372.200000000002,2140.2000000000003,1691.499999999999,1740.4000000000015,1890.3000000000004
2017-03-19,4.2,3.8,5.4,4.3,0.0,3.54,2511.4000000000015,1376.000000000002,2145.6000000000004,1695.799999999999,1740.4000000000015,1893.8400000000004
2017-03-20,0.0,0.0,0.0,0.0,0.0,0.0,2511.4000000000015,1376.000000000002,2145.6000000000004,1695.799999999999,1740.4000000000015,1893.8400000000004
2017-03-21,0.0,0.0,0.0,0.0,0.0,0.0,2511.4000000000015,1376.000000000002,2145.6000000000004,1695.799999999999,1740.4000000000015,1893.8400000000004
2017-03-22,0.0,0.0,0.0,0.0,0.0,0.0,2511.4000000000015,1376.000000000002,2145.6000000000004,1695.799999999999,1740.4000000000015,1893.8400000000004
2017-03-23,0.0,0.0,0.0,0.0,0.0,0.0,2511.4000000000015,1376.000000000002,2145.6000000000004,1695.799999999999,1740.4000000000015,1893.8400000000004
2017-03-24,0.0,0.0,0.0,0.0,0.0,0.0,2511.4000000000015,1376.000000000002,2145.6000000000004,1695.799999999999,1740.4000000000015,1893.8400000000004
2017-03-25,0.0,0.0,0.0,0.0,0.0,0.0,2511.4000000000015,1376.000000000002,2145.6000000000004,1695.799999999999,1740.4000000000015,1893.8400000000004
2017-03-26,0.0,0.0,0.0,0.0,0.0,0.0,2511.4000000000015,1376.000000000002,2145.6000000000004,1695.799999999999,1740.4000000000015,1893.8400000000004
2017-03-27,0.0,0.0,0.0,0.0,0.0,0.0,2511.4000000000015,1376.000000000002,2145.6000000000004,1695.799999999999,1740.4000000000015,1893.8400000000004
2017-03-28,0.0,0.0,0.0,0.0,0.0,0.0,2511.4000000000015,1376.000000000002,2145.6000000000004,1695.799999999999,1740.4000000000015,1893.8400000000004
2017-03-29,0.0,0.0,0.0,0.0,0.0,0.0,2511.4000000000015,1376.000000000002,2145.6000000000004,1695.799999999999,1740.4000000000015,1893.8400000000004
2017-03-30,0.0,0.0,0.0,0.0,0.0,0.0,2511.4000000000015,1376.000000000002,2145.6000000000004,1695.799999999999,1740.4000000000015,1893.8400000000004
2017-03-31,0.0,0.0,0.0,0.0,0.0,0.0,2511.4000000000015,1376.000000000002,2145.6000000000004,1695.799999999999,1740.4000000000015,1893.8400000000004
2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,2511.4000000000015,1376.000000000002,2145.6000000000004,1695.799999999999,1740.4000000000015,1893.8400000000004
2017-04-02,0.0,0.0,0.0,0.0,0.0,0.0,2511.4000000000015,1376.000000000002,2145.6000000000004,1695.799999999999,1740.4000000000015,1893.8400000000004
2017-04-03,0.0,0.0,0.0,0.0,0.0,0.0,2511.4000000000015,1376.000000000002,2145.6000000000004,1695.799999999999,1740.4000000000015,1893.8400000000004
2017-04-04,0.0,0.0,0.0,0.0,0.0,0.0,2511.4000000000015,1376.000000000002,2145.6000000000004,1695.799999999999,1740.4000000000015,1893.8400000000004
2017-04-05,0.0,0.0,0.0,0.0,0.0,0.0,2511.4000000000015,1376.000000000002,2145.6000000000004,1695.799999999999,1740.4000000000015,1893.8400000000004
2017-04-06,46.0,34.6,43.6,10.1,0.0,26.859999999999996,2557.4000000000015,1410.600000000002,2189.2000000000003,1705.899999999999,1740.4000000000015,1920.7000000000003
2017-04-07,23.2,3.4,51.2,35.9,0.0,22.74,2580.6000000000013,1414.000000000002,2240.4,1741.799999999999,1740.4000000000015,1943.4400000000003
2017-04-08,0.2,0.0,0.0,49.0,0.0,9.84,2580.800000000001,1414.000000000002,2240.4,1790.799999999999,1740.4000000000015,1953.2800000000002
2017-04-09,0.0,0.0,0.0,0.0,0.0,0.0,2580.800000000001,1414.000000000002,2240.4,1790.799999999999,1740.4000000000015,1953.2800000000002
2017-04-10,0.0,0.0,0.2,0.0,0.0,0.04,2580.800000000001,1414.000000000002,2240.6,1790.799999999999,1740.4000000000015,1953.3200000000002
2017-04-11,0.6000000000000001,5.8,0.0,0.0,0.0,1.28,2581.400000000001,1419.800000000002,2240.6,1790.799999999999,1740.4000000000015,1954.6000000000001
2017-04-12,0.0,0.0,0.0,0.0,0.0,0.0,2581.400000000001,1419.800000000002,2240.6,1790.799999999999,1740.4000000000015,1954.6000000000001
2017-04-13,0.0,0.0,0.0,0.0,0.0,0.0,2581.400000000001,1419.800000000002,2240.6,1790.799999999999,1740.4000000000015,1954.6000000000001
2017-04-14,0.0,0.0,0.0,0.0,0.0,0.0,2581.400000000001,1419.800000000002,2240.6,1790.799999999999,1740.4000000000015,1954.6000000000001
2017-04-15,0.0,0.0,0.0,0.0,0.0,0.0,2581.400000000001,1419.800000000002,2240.6,1790.799999999999,1740.4000000000015,1954.6000000000001
2017-04-16,0.0,0.0,0.0,0.0,0.0,0.0,2581.400000000001,1419.800000000002,2240.6,1790.799999999999,1740.4000000000015,1954.6000000000001
2017-04-17,0.2,0.0,3.2,0.0,0.0,0.68,2581.600000000001,1419.800000000002,2243.7999999999997,1790.799999999999,1740.4000000000015,1955.2800000000002
2017-04-18,0.0,0.0,0.0,2.9,0.0,0.58,2581.600000000001,1419.800000000002,2243.7999999999997,1793.6999999999991,1740.4000000000015,1955.8600000000001
2017-04-19,0.0,0.0,0.0,0.0,0.0,0.0,2581.600000000001,1419.800000000002,2243.7999999999997,1793.6999999999991,1740.4000000000015,1955.8600000000001
2017-04-20,0.0,0.0,0.0,0.0,0.0,0.0,2581.600000000001,1419.800000000002,2243.7999999999997,1793.6999999999991,1740.4000000000015,1955.8600000000001
2017-04-21,33.2,39.6,18.4,10.8,0.0,20.400000000000002,2614.8000000000006,1459.400000000002,2262.2,1804.499999999999,1740.4000000000015,1976.2600000000002
2017-04-22,0.4,1.0,20.4,26.8,0.0,9.719999999999999,2615.2000000000007,1460.400000000002,2282.6,1831.299999999999,1740.4000000000015,1985.9800000000002
2017-04-23,0.0,0.0,0.0,0.0,0.0,0.0,2615.2000000000007,1460.400000000002,2282.6,1831.299999999999,1740.4000000000015,1985.9800000000002
2017-04-24,0.0,0.0,0.0,0.0,0.0,0.0,2615.2000000000007,1460.400000000002,2282.6,1831.299999999999,1740.4000000000015,1985.9800000000002
2017-04-25,0.0,0.0,0.0,0.0,0.0,0.0,2615.2000000000007,1460.400000000002,2282.6,1831.299999999999,1740.4000000000015,1985.9800000000002
2017-04-26,33.6,18.0,24.4,0.0,0.0,15.2,2648.8000000000006,1478.400000000002,2307.0,1831.299999999999,1740.4000000000015,2001.1800000000003
2017-04-27,0.8,1.2000000000000002,1.4,24.8,0.0,5.64,2649.600000000001,1479.600000000002,2308.4,1856.099999999999,1740.4000000000015,2006.8200000000004
2017-04-28,0.0,0.0,0.2,0.0,0.0,0.04,2649.600000000001,1479.600000000002,2308.6,1856.099999999999,1740.4000000000015,2006.8600000000004
2017-04-29,0.0,0.0,0.0,0.0,0.0,0.0,2649.600000000001,1479.600000000002,2308.6,1856.099999999999,1740.4000000000015,2006.8600000000004
2017-04-30,0.0,0.0,0.0,0.0,0.0,0.0,2649.600000000001,1479.600000000002,2308.6,1856.099999999999,1740.4000000000015,2006.8600000000004
2017-05-01,0.0,0.0,0.2,0.0,0.0,0.04,2649.600000000001,1479.600000000002,2308.7999999999997,1856.099999999999,1740.4000000000015,2006.9000000000003
2017-05-02,0.0,0.0,0.0,0.0,0.0,0.0,2649.600000000001,1479.600000000002,2308.7999999999997,1856.099999999999,1740.4000000000015,2006.9000000000003
2017-05-03,0.0,0.0,0.0,0.0,0.4,0.08,2649.600000000001,1479.600000000002,2308.7999999999997,1856.099999999999,1740.8000000000015,2006.9800000000002
2017-05-04,0.0,0.0,0.0,0.0,0.0,0.0,2649.600000000001,1479.600000000002,2308.7999999999997,1856.099999999999,1740.8000000000015,2006.9800000000002
2017-05-05,6.6000000000000005,8.2,0.4,0.0,8.200000000000001,4.680000000000001,2656.2000000000007,1487.800000000002,2309.2,1856.099999999999,1749.0000000000016,2011.6600000000003
2017-05-06,5.2,6.4,13.0,12.6,0.2,7.480000000000001,2661.4000000000005,1494.200000000002,2322.2,1868.699999999999,1749.2000000000016,2019.1400000000003
2017-05-07,0.0,0.0,0.0,0.0,0.0,0.0,2661.4000000000005,1494.200000000002,2322.2,1868.699999999999,1749.2000000000016,2019.1400000000003
2017-05-08,0.0,0.0,0.0,0.0,0.0,0.0,2661.4000000000005,1494.200000000002,2322.2,1868.699999999999,1749.2000000000016,2019.1400000000003
2017-05-09,0.0,0.0,0.2,0.0,0.0,0.04,2661.4000000000005,1494.200000000002,2322.3999999999996,1868.699999999999,1749.2000000000016,2019.1800000000003
2017-05-10,0.0,0.0,0.0,0.0,0.0,0.0,2661.4000000000005,1494.200000000002,2322.3999999999996,1868.699999999999,1749.2000000000016,2019.1800000000003
2017-05-11,0.0,0.0,0.0,0.0,0.0,0.0,2661.4000000000005,1494.200000000002,2322.3999999999996,1868.699999999999,1749.2000000000016,2019.1800000000003
2017-05-12,0.0,0.0,0.0,0.0,0.0,0.0,2661.4000000000005,1494.200000000002,2322.3999999999996,1868.699999999999,1749.2000000000016,2019.1800000000003
2017-05-13,0.0,0.0,0.0,0.0,0.0,0.0,2661.4000000000005,1494.200000000002,2322.3999999999996,1868.699999999999,1749.2000000000016,2019.1800000000003
2017-05-14,1.8,4.8,3.4,0.0,3.0,2.6,2663.2000000000007,1499.000000000002,2325.7999999999997,1868.699999999999,1752.2000000000016,2021.7800000000002
2017-05-15,0.2,0.0,0.2,0.0,0.0,0.08,2663.4000000000005,1499.000000000002,2325.9999999999995,1868.699999999999,1752.2000000000016,2021.8600000000001
2017-05-16,0.0,0.0,0.0,0.0,0.0,0.0,2663.4000000000005,1499.000000000002,2325.9999999999995,1868.699999999999,1752.2000000000016,2021.8600000000001
2017-05-17,0.0,0.0,0.0,0.0,0.0,0.0,2663.4000000000005,1499.000000000002,2325.9999999999995,1868.699999999999,1752.2000000000016,2021.8600000000001
2017-05-18,19.6,13.2,17.4,0.0,12.4,12.52,2683.0000000000005,1512.200000000002,2343.3999999999996,1868.699999999999,1764.6000000000017,2034.38
2017-05-19,72.0,84.4,62.0,31.6,53.4,60.67999999999999,2755.0000000000005,1596.6000000000022,2405.3999999999996,1900.2999999999988,1818.0000000000018,2095.06
2017-05-20,4.6000000000000005,5.0,4.6,49.3,1.6,13.02,2759.6000000000004,1601.6000000000022,2409.9999999999995,1949.5999999999988,1819.6000000000017,2108.08
2017-05-21,29.8,38.6,21.8,0.0,22.8,22.6,2789.4000000000005,1640.200000000002,2431.7999999999997,1949.5999999999988,1842.4000000000017,2130.68
2017-05-22,10.8,13.0,14.4,0.0,5.2,8.680000000000001,2800.2000000000007,1653.200000000002,2446.2,1949.5999999999988,1847.6000000000017,2139.3599999999997
2017-05-23,0.0,0.0,0.2,0.0,0.0,0.04,2800.2000000000007,1653.200000000002,2446.3999999999996,1949.5999999999988,1847.6000000000017,2139.3999999999996
2017-05-24,0.0,0.0,0.0,0.0,0.0,0.0,2800.2000000000007,1653.200000000002,2446.3999999999996,1949.5999999999988,1847.6000000000017,2139.3999999999996
2017-05-25,0.0,0.0,0.0,0.0,0.0,0.0,2800.2000000000007,1653.200000000002,2446.3999999999996,1949.5999999999988,1847.6000000000017,2139.3999999999996
2017-05-26,0.0,0.0,0.0,0.0,0.0,0.0,2800.2000000000007,1653.200000000002,2446.3999999999996,1949.5999999999988,1847.6000000000017,2139.3999999999996
2017-05-27,0.0,0.0,0.0,0.0,0.0,0.0,2800.2000000000007,1653.200000000002,2446.3999999999996,1949.5999999999988,1847.6000000000017,2139.3999999999996
2017-05-28,0.0,0.0,0.0,0.0,0.0,0.0,2800.2000000000007,1653.200000000002,2446.3999999999996,1949.5999999999988,1847.6000000000017,2139.3999999999996
2017-05-29,0.0,0.0,0.2,0.0,0.0,0.04,2800.2000000000007,1653.200000000002,2446.5999999999995,1949.5999999999988,1847.6000000000017,2139.4399999999996
2017-05-30,0.0,0.0,0.0,0.0,0.0,0.0,2800.2000000000007,1653.200000000002,2446.5999999999995,1949.5999999999988,1847.6000000000017,2139.4399999999996
2017-05-31,0.0,0.0,0.0,0.0,0.0,0.0,2800.2000000000007,1653.200000000002,2446.5999999999995,1949.5999999999988,1847.6000000000017,2139.4399999999996
2017-06-01,0.0,0.0,0.2,0.0,0.0,0.04,2800.2000000000007,1653.200000000002,2446.7999999999993,1949.5999999999988,1847.6000000000017,2139.4799999999996
2017-06-02,0.0,0.0,0.2,0.0,0.0,0.04,2800.2000000000007,1653.200000000002,2446.999999999999,1949.5999999999988,1847.6000000000017,2139.5199999999995
